date,stk_cd,isinCd,itmsNm,mrktCtg,close,vs,fltRt,mkp,hipr,lopr,volume,amount,lstgStCnt,mrktTotAmt,open_pric,high_pric,low_pric,close_pric,pred_rt,flu_rt,trde_qty,amt_mn,crd_rt,ind,orgn,for_qty,frgn,prm,for_rt,for_poss,for_wght,for_netprps,orgn_netprps,ind_netprps,crd_remn_rt,ma5,ma20,ma60,macd,macd_sig,macd_hist,poc_price,target,reg_return_1d,reg_mdd_1d,class_win_1d,class_lose_1d,reg_return_3d,reg_mdd_3d,class_win_3d,class_lose_3d,reg_return_5d,reg_mdd_5d,class_win_5d,class_lose_5d,reg_return_10d,reg_mdd_10d,class_win_10d,class_lose_10d
20211228,28670,KR7028670008,팬오션,KOSPI,5420,-30,-0.55,5450,5480,5380,2082607,11282725160,534569512,2897366755040,5450,5480,5380,-5420,-30,-0.55,2082607,11283,1.6,--678411,+198590,+406898,+403787,+466756,11.63,11.63,11.63,+406898,+198590,--678411,1.6,5484.0,5556.5,5528.064516129032,-28.819008121507068,-16.774238104810458,-12.04477001669661,5618.0,0,0.022140221402213944,0.022140221402213944,0,0,0.022140221402213944,-0.0018450184501844769,0,0,0.022140221402213944,-0.0018450184501844769,0,0,0.022140221402213944,-0.0018450184501844769,0,0
20211229,28670,KR7028670008,팬오션,KOSPI,5540,120,2.21,5440,5590,5410,1986534,10987213490,534569512,2961515096480,5440,5590,5410,5540,120,2.21,1986534,10987,1.61,--216927,--215528,+449919,+320434,+435742,11.71,11.71,11.71,+449919,--215528,--216927,1.61,5490.0,5565.5,5528.4375,-24.66871056394939,-18.353132596638247,-6.3155779673111425,5545.0,-1,-0.023465703971119134,-0.023465703971119134,0,0,-0.023465703971119134,-0.023465703971119134,0,0,-0.023465703971119134,-0.023465703971119134,0,0,-0.023465703971119134,-0.023465703971119134,0,0
20211230,28670,KR7028670008,팬오션,KOSPI,5410,-130,-2.35,5560,5570,5390,1852154,10107398280,534569512,2892021059920,5560,5570,5390,-5410,-130,-2.35,1852154,10107,1.59,+739149,--157146,--629906,--198817,--459612,11.59,11.59,11.59,--629906,--157146,+739149,1.59,5472.0,5563.0,5524.848484848485,-31.506298397043793,-20.983765756719357,-10.522532640324435,5490.0,-1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
20211116,29780,KR7029780004,삼성카드,KOSPI,34200,-100,-0.29,34200,34350,34050,86566,2958053100,115858891,3962374072200,34200,34350,34050,-34200,-100,-0.29,86566,2958,0.1,+24595,--9479,--8874,--21595,--14968,7.72,7.72,7.72,--8874,--9479,+24595,0.1,34200.0,34200.0,34200.0,0.0,0.0,0.0,34080.0,-1,0.0029239766081872176,0.0029239766081872176,0,0,-0.00877192982456143,-0.00877192982456143,0,0,-0.00877192982456143,-0.00877192982456143,0,0,-0.051169590643274865,-0.051169590643274865,0,1
20211117,29780,KR7029780004,삼성카드,KOSPI,34300,100,0.29,34050,34300,34000,93497,3196413950,115858891,3973959961300,34050,34300,34000,34300,100,0.29,93497,3196,0.1,--11812,+2355,+8363,+2226,+7478,7.73,7.73,7.73,+8363,+2355,--11812,0.1,34250.0,34250.0,34250.0,7.977207977208309,1.5954415954416619,6.3817663817666475,34105.0,2,-0.013119533527696792,-0.013119533527696792,0,0,-0.011661807580174877,-0.014577259475218707,0,0,-0.005830903790087438,-0.011661807580174877,0,0,-0.05102040816326525,-0.05393586005830908,0,1
20211118,29780,KR7029780004,삼성카드,KOSPI,33850,-450,-1.31,34150,34150,33850,99350,3374630850,115858891,3921823460350,34150,34150,33850,-33850,-450,-1.31,99350,3375,0.1,+46265,+4230,--52429,--45387,--44559,7.69,7.69,7.69,--52429,+4230,+46265,0.1,34116.666666666664,34116.666666666664,34116.666666666664,-21.761187003350642,-3.075884124316799,-18.68530287903384,34100.0,0,0.001477104874446189,0.001477104874446189,0,0,0.001477104874446189,-0.001477104874446078,0,0,0.007385524372230501,0.0,0,0,-0.028064992614475592,-0.041358936484490405,0,1
20211119,29780,KR7029780004,삼성카드,KOSPI,33900,50,0.15,33800,34050,33750,69106,2340888600,115858891,3927616404900,33800,34050,33750,33900,50,0.15,69106,2341,0.1,+24119,--5551,--11193,--14062,--20171,7.68,7.68,7.68,--11193,--5551,+24119,0.1,34062.5,34062.5,34062.5,-40.82390458637383,-10.625488216728206,-30.19841636964562,34050.0,-1,-0.002949852507374673,-0.002949852507374673,0,0,0.005899705014749346,-0.002949852507374673,0,0,0.005899705014749346,-0.008849557522123908,0,0,-0.017699115044247815,-0.042772861356932146,0,1
20211122,29780,KR7029780004,삼성카드,KOSPI,33800,-100,-0.29,33700,33900,33650,185847,6281454650,115858891,3916030515800,33700,33900,33650,-33800,-100,-0.29,185847,6281,0.1,+33643,--14364,--17570,--24905,--22578,7.66,7.66,7.66,--17570,--14364,+33643,0.1,34010.0,34010.0,34010.0,-63.271060475228296,-21.154602668428225,-42.11645780680007,33860.0,-1,0.002958579881656709,0.002958579881656709,0,0,0.008875739644970349,0.0014792899408284654,0,0,0.008875739644970349,-0.017751479289940808,0,0,-0.011834319526627168,-0.0399408284023669,0,1
20211123,29780,KR7029780004,삼성카드,KOSPI,33900,100,0.3,33750,34000,33750,57426,1946148350,115858891,3927616404900,33750,34000,33750,33900,100,0.3,57426,1946,0.1,+20166,--10834,+3036,--10149,--12871,7.66,7.66,7.66,+3036,--10834,+20166,0.1,33950.0,33991.666666666664,33991.666666666664,-72.15961781863007,-31.355605698468594,-40.804012120161474,33860.0,-1,0.005899705014749346,0.005899705014749346,0,0,0.005899705014749346,-0.008849557522123908,0,0,0.005899705014749346,-0.042772861356932146,0,1,-0.002949852507374673,-0.042772861356932146,0,1
20211124,29780,KR7029780004,삼성카드,KOSPI,34100,200,0.59,33850,34100,33800,77553,2632926500,115858891,3950788183100,33850,34100,33800,34100,200,0.59,77553,2633,0.1,+11406,--411,--11093,--11697,--2049,7.66,7.66,7.66,--11093,--411,+11406,0.1,33910.0,34007.142857142855,34007.142857142855,-62.346839465804806,-37.55385245193584,-24.792987013868967,33860.0,-1,-0.007331378299120228,-0.007331378299120228,0,0,-0.007331378299120228,-0.02639296187683282,0,0,-0.007331378299120228,-0.048387096774193505,0,1,-0.004398826979472137,-0.048387096774193505,0,1
20211125,29780,KR7029780004,삼성카드,KOSPI,33850,-250,-0.73,34000,34100,33850,51194,1736372500,115858891,3921823460350,34000,34100,33850,-33850,-250,-0.73,51194,1736,0.1,+20470,--1896,--18997,--17287,--18947,7.64,7.64,7.64,--18997,--1896,+20470,0.1,33910.0,33987.5,33987.5,-73.89127990772249,-44.82133794309317,-29.069941964629322,33860.0,-1,-0.00738552437223039,-0.00738552437223039,0,0,-0.00738552437223039,-0.041358936484490405,0,1,-0.00738552437223039,-0.041358936484490405,0,1,0.007385524372230501,-0.041358936484490405,0,1
20211126,29780,KR7029780004,삼성카드,KOSPI,33600,-250,-0.74,33800,33850,33600,122814,4135247150,115858891,3892858737600,33800,33850,33600,-33600,-250,-0.74,122814,4135,0.1,+31815,+9153,--34681,--35316,--36009,7.61,7.61,7.61,--34681,+9153,+31815,0.1,33850.0,33944.444444444445,33944.444444444445,-102.0370235028604,-56.26447505504662,-45.772548447813776,33825.0,0,-0.011904761904761862,-0.011904761904761862,0,0,-0.011904761904761862,-0.034226190476190466,0,1,-0.008928571428571397,-0.034226190476190466,0,1,0.014880952380952328,-0.034226190476190466,0,1
20211129,29780,KR7029780004,삼성카드,KOSPI,33200,-400,-1.19,33150,33550,33100,145569,4848456950,115858891,3846515181200,33150,33550,33100,-33200,-400,-1.19,145569,4848,0.1,+46827,+11066,--58492,--52930,--51619,7.56,7.56,7.56,--58492,+11066,+46827,0.1,33730.0,33870.0,33870.0,-154.83454884374805,-75.9784898127869,-78.85605903096115,33975.0,-1,-0.02259036144578308,-0.02259036144578308,0,0,-0.009036144578313254,-0.02259036144578308,0,0,0.006024096385542244,-0.02259036144578308,0,0,0.028614457831325213,-0.02259036144578308,0,0
20211130,29780,KR7029780004,삼성카드,KOSPI,32450,-750,-2.26,33250,33400,32400,206765,6779336100,115858891,3759621012950,33250,33400,32400,-32450,-750,-2.26,206765,6779,0.09,+92986,--16213,--74712,--60851,--80015,7.49,7.49,7.49,--74712,--16213,+92986,0.09,33440.0,33740.90909090909,33740.90909090909,-254.26469492172328,-111.63573083457419,-142.6289640871491,33765.0,0,0.0030816640986133237,0.0030816640986133237,0,0,0.026194144838212585,0.0030816640986133237,0,0,0.04160246533127898,0.0030816640986133237,0,0,0.05238828967642517,0.0030816640986133237,1,0
20211201,29780,KR7029780004,삼성카드,KOSPI,32550,100,0.31,32600,32750,32300,107798,3514136650,115858891,3771206902050,32600,32750,32300,32550,100,0.31,107798,3514,0.09,+33423,--9037,--20481,--20544,--21475,7.48,7.48,7.48,--20481,--9037,+33423,0.09,33130.0,33641.666666666664,33641.666666666664,-321.2909951831389,-153.56678370428713,-167.72421147885174,33735.0,-1,0.010752688172043001,0.010752688172043001,0,0,0.02611367127496167,0.010752688172043001,0,0,0.043010752688172005,0.010752688172043001,0,0,0.04915514592933956,0.010752688172043001,0,0
20211202,29780,KR7029780004,삼성카드,KOSPI,32900,350,1.08,32400,33000,32250,99297,3252769700,115858891,3811757513900,32400,33000,32250,32900,350,1.08,99297,3253,0.1,+21238,--9002,--30675,--12557,--18848,7.45,7.45,7.45,--30675,--9002,+21238,0.1,32940.0,33584.61538461538,33584.61538461538,-342.2228145311601,-191.29798986966173,-150.92482466149838,33720.0,-1,0.012158054711246091,0.012158054711246091,0,0,0.02735562310030404,0.012158054711246091,0,0,0.036474164133738496,0.012158054711246091,0,0,0.03799392097264431,0.012158054711246091,0,0
20211203,29780,KR7029780004,삼성카드,KOSPI,33300,400,1.22,32900,33450,32750,102829,3413156300,115858891,3858101070300,32900,33450,32750,33300,400,1.22,102829,3413,0.1,--11798,+17561,--5721,--23727,+24420,7.44,7.44,7.44,--5721,+17561,--11798,0.1,32880.0,33564.28571428572,33564.28571428572,-322.81358109122084,-217.60110811397357,-105.21247297724727,33720.0,-1,0.0030030030030030463,0.0030030030030030463,0,0,0.019519519519519468,0.0030030030030030463,0,0,0.024024024024023927,0.0030030030030030463,0,0,0.04954954954954949,0.0030030030030030463,0,0
20211206,29780,KR7029780004,삼성카드,KOSPI,33400,100,0.3,33400,33450,33000,108026,3593116550,115858891,3869686959400,33400,33450,33000,33400,100,0.3,108026,3593,0.11,+12039,--19317,+8768,--11838,+4325,7.45,7.45,7.45,+8768,--19317,+12039,0.11,32920.0,33553.333333333336,33553.333333333336,-295.95092148909316,-233.2710707889975,-62.67985070009567,33720.0,-1,0.011976047904191711,0.011976047904191711,0,0,0.020958083832335328,0.011976047904191711,0,0,0.022455089820359264,0.011976047904191711,0,0,0.046407185628742464,0.008982035928143617,0,0
20211207,29780,KR7029780004,삼성카드,KOSPI,33800,400,1.2,33550,33800,33300,97347,3272751100,115858891,3916030515800,33550,33800,33300,33800,400,1.2,97347,3273,0.09,+1035,--1568,+6543,+5576,+15859,7.46,7.46,7.46,+6543,--1568,+1035,0.09,33190.0,33568.75,33568.75,-239.62318622828752,-234.5414938768555,-5.081692351432025,33720.0,-1,0.004437869822485174,0.004437869822485174,0,0,0.008875739644970349,0.004437869822485174,0,0,0.010355029585798814,-0.00295857988165682,0,0,0.03402366863905315,-0.00295857988165682,0,0
20211208,29780,KR7029780004,삼성카드,KOSPI,33950,150,0.44,33950,34250,33850,104781,3570432500,115858891,3933409349450,33950,34250,33850,33950,150,0.44,104781,3570,0.09,--35952,+21340,+8686,+10631,+17390,7.47,7.47,7.47,+8686,+21340,--35952,0.09,33470.0,33591.17647058824,33591.17647058824,-180.79520918659546,-223.7922369388035,42.997027752208055,33720.0,2,0.004418262150220897,0.004418262150220897,0,0,0.00589101620029453,0.002945508100147265,0,0,0.00589101620029453,-0.007363770250368162,0,0,0.02945508100147265,-0.007363770250368162,0,0
20211209,29780,KR7029780004,삼성카드,KOSPI,34100,150,0.44,33950,34150,33850,167786,5708590650,115858891,3950788183100,33950,34150,33850,34100,150,0.44,167786,5709,0.08,+2451,+7523,--27036,+5621,+10987,7.44,7.44,7.44,--27036,+7523,+2451,0.08,33710.0,33619.444444444445,33619.444444444445,-120.6787575535127,-203.16954106174535,82.49078350823265,33720.0,1,-0.0014662756598240456,-0.0014662756598240456,0,0,0.0014662756598240456,-0.011730205278592365,0,0,0.0014662756598240456,-0.011730205278592365,0,0,0.024926686217008776,-0.011730205278592365,0,0
20211210,29780,KR7029780004,삼성카드,KOSPI,34050,-50,-0.15,34050,34100,33900,59225,2013687850,115858891,3944995238550,34050,34100,33900,-34050,-50,-0.15,59225,2014,0.08,+9867,--20587,+1994,+626,--10704,7.44,7.44,7.44,+1994,--20587,+9867,0.08,33860.0,33642.10526315789,33642.10526315789,-76.19232100276713,-177.77409704994972,101.58177604718259,34140.0,2,0.002936857562408246,0.002936857562408246,0,0,0.002936857562408246,-0.01027900146842875,0,0,0.026431718061673992,-0.01027900146842875,0,0,0.026431718061673992,-0.01027900146842875,0,0
20211213,29780,KR7029780004,삼성카드,KOSPI,34150,100,0.29,34100,34300,34000,64338,2197003700,115858891,3956581127650,34100,34300,34000,34150,100,0.29,64338,2197,0.08,--11164,+5207,+12127,+4369,+2814,7.45,7.45,7.45,+12127,+5207,--11164,0.08,34010.0,33667.5,33667.5,-32.49277873647952,-148.7178333872557,116.22505465077617,34140.0,2,-0.013177159590043952,-0.013177159590043952,0,0,-0.002928257686676372,-0.013177159590043952,0,0,0.02342606149341142,-0.013177159590043952,0,0,0.02342606149341142,-0.013177159590043952,0,0
20211214,29780,KR7029780004,삼성카드,KOSPI,33700,-450,-1.32,34000,34150,33700,139455,4720373500,115858891,3904444626700,34000,34150,33700,-33700,-450,-1.32,139455,4720,0.09,+63455,--62756,--2428,+16519,--54165,7.45,7.45,7.45,--2428,--62756,+63455,0.09,33990.0,33642.5,33669.04761904762,-33.782393442539615,-125.7307453983125,91.94835195577288,34095.0,-1,0.008902077151335286,0.008902077151335286,0,0,0.0370919881305638,0.008902077151335286,0,0,0.0370919881305638,0.008902077151335286,0,0,0.0370919881305638,0.008902077151335286,0,0
20211215,29780,KR7029780004,삼성카드,KOSPI,34000,300,0.89,33800,34200,33700,80131,2726200950,115858891,3939202294000,33800,34200,33700,34000,300,0.89,80131,2726,0.08,--32616,--8301,+35594,+34174,+32902,7.48,7.48,7.48,+35594,--8301,--32616,0.08,34000.0,33627.5,33684.09090909091,-10.476166862463288,-102.67982969114266,92.20366282867937,34095.0,2,0.0014705882352941124,0.0014705882352941124,0,0,0.027941176470588136,0.0014705882352941124,0,0,0.027941176470588136,0.0014705882352941124,0,0,0.027941176470588136,-0.06617647058823528,0,1
20211216,29780,KR7029780004,삼성카드,KOSPI,34050,50,0.15,34000,34200,33900,57270,1948061200,115858891,3944995238550,34000,34200,33900,34050,50,0.15,57270,1948,0.09,+20283,--801,--5177,--17019,--22138,7.48,7.48,7.48,--5177,--801,+20283,0.09,33990.0,33637.5,33700.0,11.891687772775185,-79.7655261983591,91.65721397113428,34095.0,-1,0.026431718061673992,0.026431718061673992,0,0,0.026431718061673992,0.013215859030837107,0,0,0.026431718061673992,0.0,0,0,0.026431718061673992,-0.07488986784140972,0,1
20211217,29780,KR7029780004,삼성카드,KOSPI,34950,900,2.64,34000,34950,34000,261090,9015276050,115858891,4049268240450,34000,34950,34000,34950,900,2.64,261090,9015,0.09,--157315,+10676,+38641,+60409,+100828,7.51,7.51,7.51,+38641,+10676,--157315,0.09,34170.0,33690.0,33752.083333333336,101.07571419328451,-43.59727812003038,144.6729923133149,34140.0,2,-0.010014306151645225,-0.010014306151645225,0,0,-0.010014306151645225,-0.014306151645207432,0,0,-0.010014306151645225,-0.027181688125894166,0,0,-0.010014306151645225,-0.09871244635193133,0,1
20211220,29780,KR7029780004,삼성카드,KOSPI,34600,-350,-1.0,34450,34700,34300,168543,5801420500,115858891,4008717628600,34450,34700,34300,-34600,-350,-1.0,168543,5801,0.09,--11522,--8365,--58988,--43571,--79946,7.46,7.46,7.46,--58988,--8365,--11522,0.09,34260.0,33730.0,33786.0,141.87715125558316,-6.502392244907675,148.37954350049083,34140.0,2,-0.0028901734104046506,-0.0028901734104046506,0,0,-0.0028901734104046506,-0.01589595375722541,0,0,-0.0028901734104046506,-0.017341040462427793,0,0,-0.0028901734104046506,-0.08959537572254339,0,1
20211221,29780,KR7029780004,삼성카드,KOSPI,34500,-100,-0.29,34600,34700,34300,166249,5729974000,115858891,3997131739500,34600,34700,34300,-34500,-100,-0.29,166249,5730,0.09,--9364,+14064,--99312,--59821,--81653,7.38,7.38,7.38,--99312,+14064,--9364,0.09,34420.0,33760.0,33813.46153846154,164.2500475151537,27.648095707104602,136.6019518080491,34140.0,2,-0.0014492753623188692,-0.0014492753623188692,0,0,-0.0014492753623188692,-0.01449275362318836,0,0,-0.0014492753623188692,-0.01449275362318836,0,0,-0.0014492753623188692,-0.08695652173913049,0,1
20211222,29780,KR7029780004,삼성카드,KOSPI,34450,-50,-0.14,34500,34550,34300,122566,4218041450,115858891,3991338794950,34500,34550,34300,-34450,-50,-0.14,122566,4218,0.09,--7377,--6945,--250830,--28598,--55266,7.16,7.16,7.16,--250830,--6945,--7377,0.09,34510.0,33777.5,33837.03703703704,175.91827053886664,57.302130673457015,118.61613986540962,34140.0,2,-0.011611030478954953,-0.011611030478954953,0,0,-0.007256894049346929,-0.013062409288824406,0,0,-0.002902757619738794,-0.07837445573294632,0,1,-0.002902757619738794,-0.08563134978229314,0,1
20211223,29780,KR7029780004,삼성카드,KOSPI,34050,-400,-1.16,34450,34500,34000,145363,4961536450,115858891,3944995238550,34450,34500,34000,-34050,-400,-1.16,145363,4962,0.09,+61504,--16440,--46367,--37957,--68604,7.12,7.12,7.12,--46367,--16440,+61504,0.09,34510.0,33787.5,33844.642857142855,151.14644218948524,76.07099297666267,75.07544921282258,34140.0,-1,-0.001468428781204123,-0.001468428781204123,0,0,0.008810572687224738,-0.001468428781204123,0,0,0.008810572687224738,-0.07488986784140972,0,1,0.008810572687224738,-0.07488986784140972,0,1
20211224,29780,KR7029780004,삼성카드,KOSPI,34000,-50,-0.15,34050,34300,33850,151289,5142500250,115858891,3939202294000,34050,34300,33850,-34000,-50,-0.15,151289,5143,0.09,+43973,--34743,--1717,--13311,--21215,7.12,7.12,7.12,--1717,--34743,+43973,0.09,34320.0,33807.5,33850.0,126.02724399905856,86.06224318114184,39.96500081791672,34140.0,-1,0.00588235294117645,0.00588235294117645,0,0,0.010294117647058787,-0.06617647058823528,0,1,0.010294117647058787,-0.07352941176470584,0,1,0.010294117647058787,-0.07352941176470584,0,1
20211227,29780,KR7029780004,삼성카드,KOSPI,34200,200,0.59,34100,34200,34000,169981,5799772400,115858891,3962374072200,34100,34200,34000,34200,200,0.59,169981,5800,0.1,+36122,--35364,+3735,--21284,--1733,7.12,7.12,7.12,+3735,--35364,+36122,0.1,34240.0,33857.5,33861.666666666664,120.86516856212984,93.02282825733946,27.842340304790383,34140.0,-1,0.004385964912280604,0.004385964912280604,0,0,0.004385964912280604,-0.07894736842105265,0,1,0.004385964912280604,-0.07894736842105265,0,1,0.004385964912280604,-0.07894736842105265,0,1
20211228,29780,KR7029780004,삼성카드,KOSPI,34350,150,0.44,34250,34450,34100,372798,12767384250,115858891,3979752905850,34250,34450,34100,34350,150,0.44,372798,12767,0.09,--26460,--9081,--2315,+10093,+54214,7.12,7.12,7.12,--2315,--9081,--26460,0.09,34210.0,33952.5,33877.41935483871,127.40923859231407,99.90011032433438,27.50912826797969,34140.0,-1,-0.07569141193595341,-0.07569141193595341,0,1,-0.07569141193595341,-0.08296943231441045,0,1,-0.07569141193595341,-0.08296943231441045,0,1,-0.07569141193595341,-0.08296943231441045,0,1
20211229,29780,KR7029780004,삼성카드,KOSPI,31750,-2600,-7.57,32600,32800,31650,785796,25138377300,115858891,3678519789250,32600,32800,31650,-31750,-2600,-7.57,785796,25138,0.1,+560341,--407417,--157867,--136904,--171589,6.98,6.98,6.98,--157867,--407417,+560341,0.1,33670.0,33912.5,33810.9375,-76.32300555603433,64.65548714826063,-140.97849270429498,33960.0,0,-0.007874015748031482,-0.007874015748031482,0,0,-0.007874015748031482,-0.007874015748031482,0,0,-0.007874015748031482,-0.007874015748031482,0,0,-0.007874015748031482,-0.007874015748031482,0,0
20211230,29780,KR7029780004,삼성카드,KOSPI,31500,-250,-0.79,31750,31850,31400,161532,5101921800,115858891,3649555066500,31750,31850,31400,-31500,-250,-0.79,161532,5102,0.1,+66390,--58194,--3496,--12836,--13180,6.98,6.98,6.98,--3496,--58194,+66390,0.1,33160.0,33842.5,33740.90909090909,-255.01552726136288,0.7212842663359282,-255.73681152769882,33885.0,-1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
20211116,30000,KR7030000004,제일기획,KOSPI,23500,150,0.64,23150,23750,23100,157589,3698857300,115041225,2703468787500,23150,23750,23100,23500,150,0.64,157589,3699,0.14,--20767,--22332,+42059,+43259,+33994,33.08,33.08,33.08,+42059,--22332,--20767,0.14,23500.0,23500.0,23500.0,0.0,0.0,0.0,23165.0,-1,-0.017021276595744705,-0.017021276595744705,0,0,-0.006382978723404209,-0.006382978723404209,0,0,0.017021276595744705,0.017021276595744705,0,0,-0.07659574468085106,-0.07659574468085106,0,1
